ids,region,year,area_m2,elevation_m,label_4class,label_3class,in_visual_qc,in_final_777
NW2019_3538,NW,2019,424054.10244105716,444.5520131968759,drain,drain,True,True
NW2019_3550,NW,2019,169310.52072433374,689.5648229257911,buried,buried,True,True
NW2019_3559,NW,2019,159961.89235240218,1503.9109063667058,drain_slow,drain,False,False
NW2019_3560,NW,2019,54928.60027837566,1059.040515177011,buried,buried,True,True
SE2019_5855,SE,2019,63861.00353373125,1799.4650363441706,buried,buried,True,True
SE2019_5857,SE,2019,193402.37355001082,1413.789731552375,drain_slow,drain,True,True
SE2019_5858,SE,2019,437986.17148201464,1444.705358536444,drain_slow,drain,True,True
SE2019_5864,SE,2019,76071.69767703576,1539.6907454528316,drain_slow,drain,True,True
SE2019_5865,SE,2019,142023.99072652074,1523.9356407905461,drain_slow,drain,True,True
SE2019_5866,SE,2019,189034.99243561205,1521.3910241478363,drain_slow,drain,True,True
SE2019_5869,SE,2019,52136.481758570015,1538.6588975724464,drain_slow,drain,True,True
SE2019_5872,SE,2019,415868.35096263484,1537.1960700078184,drain_slow,drain,True,True
SE2019_5874,SE,2019,700687.287779353,1448.311468166298,drain_slow,drain,True,True
SE2019_5875,SE,2019,252283.65823721405,1463.6395088977802,drain_slow,drain,False,False
SE2019_5878,SE,2019,161885.5360445423,1478.330013660599,drain,drain,False,False
SE2019_5879,SE,2019,123487.73480838492,1875.2902063834174,buried,buried,False,False
SE2019_5881,SE,2019,52126.72386431288,1704.940882312646,buried,buried,True,True
SE2019_5882,SE,2019,4632145.373057258,1425.7905608460153,refreeze,refreeze,True,True
SE2019_5884,SE,2019,336515.78457849944,1625.393928178664,drain_slow,drain,True,True
SE2019_5885,SE,2019,98883.70304303353,1492.001703145382,refreeze,refreeze,True,True
SE2019_5887,SE,2019,375497.4516468283,1516.5058067821697,drain_slow,drain,True,True
SE2019_5888,SE,2019,82875.73795010425,1521.3900106723588,drain_slow,drain,True,False
SE2019_5892,SE,2019,639968.7800933338,1646.9445172971932,drain,drain,True,True
SE2019_5893,SE,2019,94659.21800391938,1627.4338704199836,drain_slow,drain,False,False
SE2019_5895,SE,2019,131798.2413355419,1595.4302265354524,refreeze,refreeze,False,False
SE2019_5896,SE,2019,91941.72849184826,1562.5140372767676,drain_slow,drain,True,True
SE2019_5898,SE,2019,66578.4930458286,1718.8498672590338,drain,drain,True,True
SE2019_5902,SE,2019,149917.12998387142,1475.7122312608942,refreeze,refreeze,False,False
SE2019_5903,SE,2019,206985.28218320236,1450.9062089959587,drain_slow,drain,True,True
SE2019_5907,SE,2019,168939.84738358116,1260.6834237416435,drain_slow,drain,True,True
SE2019_5908,SE,2019,517689.6663793219,1276.5763370679083,buried,buried,False,False
SE2019_5910,SE,2019,692517.497720003,1262.1884510558095,refreeze,refreeze,True,True
SE2019_5913,SE,2019,324744.9613245202,1092.180127506358,drain_slow,drain,True,True
SE2019_5918,SE,2019,235972.28012577753,1654.449970285573,refreeze,refreeze,False,False
SE2019_5921,SE,2019,154446.34841239348,1646.5588892435371,refreeze,refreeze,True,True
SE2019_5923,SE,2019,226007.99958289124,1785.071071039459,drain,drain,True,True
SE2019_5924,SE,2019,179809.97161202767,1862.7483709472344,refreeze,refreeze,False,False
SE2019_5925,SE,2019,60238.605099260734,1717.8159867760792,buried,buried,True,True
SE2019_5926,SE,2019,197021.001640437,1949.8186657974784,buried,buried,True,True
SE2019_5927,SE,2019,1227418.1941275683,1747.8667417237566,refreeze,refreeze,True,True
SE2019_5928,SE,2019,347391.0534671304,1696.0398237004147,buried,buried,True,True
SE2019_5929,SE,2019,447939.70258009486,1739.5332266827184,buried,buried,True,True
SE2019_5936,SE,2019,121835.97572709282,1616.175404113006,refreeze,refreeze,False,False
SE2019_5942,SE,2019,97378.19621315188,2012.0765838600614,buried,buried,True,True
SE2019_5943,SE,2019,109154.16412719518,1773.3836146157616,refreeze,refreeze,False,False
SE2019_5944,SE,2019,343767.67872434185,1781.6836594737788,buried,buried,True,True
SE2019_5945,SE,2019,536712.3837791102,1669.2727111484833,buried,buried,True,True
SE2019_5946,SE,2019,103719.10201295707,1740.223865639147,buried,buried,True,True
SE2019_5947,SE,2019,472397.482094218,1605.5812051585438,buried,buried,True,True
SE2019_5948,SE,2019,54803.54298504018,616.5299481729321,drain,drain,True,True
SE2019_5949,SE,2019,406264.68205507495,1922.3187502302114,buried,buried,True,True
SE2019_5953,SE,2019,295753.44189740485,1677.17081195217,drain_slow,drain,True,True
SE2019_5954,SE,2019,51186.687658584524,1936.7138480818771,buried,buried,True,True
SE2019_5955,SE,2019,57520.19467225825,1848.914113853404,refreeze,refreeze,True,True
SE2019_5956,SE,2019,402641.362705524,1844.7262930651552,buried,buried,True,True
SE2019_5958,SE,2019,668955.3348889613,1638.7804270211989,drain_slow,drain,True,True
SE2019_5963,SE,2019,187959.6912518005,1845.3098253566184,buried,buried,True,True
SE2019_5966,SE,2019,52085.21564813009,2100.9538893069716,buried,buried,True,True
SE2019_5968,SE,2019,3002372.9959227717,1709.9016166041765,drain,drain,True,True
SE2019_5969,SE,2019,657632.461921924,1725.099219648111,buried,buried,True,True
SE2019_5971,SE,2019,62955.17369639347,1751.2207955258805,refreeze,refreeze,True,True
SE2019_5972,SE,2019,75636.79141937263,1649.0529922553385,refreeze,refreeze,True,True
SE2019_5973,SE,2019,444309.53522398433,1653.1774715965732,buried,buried,False,False
SE2019_5974,SE,2019,105529.17605222127,1749.3889802068347,buried,buried,False,False
SE2019_5976,SE,2019,293941.7822226378,1643.1611419835472,drain_slow,drain,True,True
SE2019_5978,SE,2019,417134.64010335924,1673.4880031093444,drain_slow,drain,True,True
SE2019_5983,SE,2019,368219.8288860723,1764.0715891541054,refreeze,refreeze,True,True
SE2019_5984,SE,2019,98282.53735331072,1757.8352065391903,buried,buried,False,False
SE2019_5991,SE,2019,1179843.3631586258,1799.1338582677158,refreeze,refreeze,True,True
SE2019_5993,SE,2019,322928.3370181018,1752.0143535844709,buried,buried,True,True
SE2019_5994,SE,2019,258614.4185655967,1748.5851076956806,buried,buried,True,True
SE2019_5995,SE,2019,272201.86612599937,1555.6755665621897,drain_slow,drain,True,True
SE2019_5996,SE,2019,361879.0200245104,1608.1762703838522,drain_slow,drain,True,True
SE2019_6005,SE,2019,141764.53681246258,736.0094689890611,refreeze,refreeze,False,False
SE2019_6006,SE,2019,74101.56139979289,1403.9635800999765,drain_slow,drain,False,False
SE2019_6018,SE,2019,91517.7780746229,1770.2672600527744,drain,drain,True,True
SE2019_6019,SE,2019,63861.00353373477,2002.4241418120416,buried,buried,True,True
SE2019_6021,SE,2019,306628.08761041384,1364.778896802654,refreeze,refreeze,True,True
SE2019_6028,SE,2019,131800.25626976718,1325.7467950466419,buried,buried,False,False
SE2019_6029,SE,2019,226007.99958293673,1365.6329210155368,drain_slow,drain,True,True
SE2019_6031,SE,2019,514066.2916365296,1396.8654250694178,buried,buried,False,False
SE2019_6038,SE,2019,123697.73440297238,766.2141829275313,drain_slow,drain,False,False
SE2019_6041,SE,2019,116206.65777539476,1470.025279503105,buried,buried,False,False
SE2019_6045,SE,2019,222344.1435105429,1046.7644272390185,drain,drain,False,False
SE2019_6049,SE,2019,139030.20241240613,782.3939306811651,buried,buried,False,False
SE2019_6054,SE,2019,186112.02945314322,1336.590131401488,refreeze,refreeze,True,True
SE2019_6058,SE,2019,92843.15254027616,1322.6921919604963,buried,buried,True,True
SE2019_6059,SE,2019,368203.4776606746,1107.1383639282735,drain_slow,drain,True,True
SE2019_6071,SE,2019,165312.63837834075,1081.9055902755415,drain_slow,drain,False,False
SE2019_6084,SE,2019,61140.63379404262,812.8907865690716,refreeze,refreeze,False,False
SE2019_6089,SE,2019,103715.22831045988,1306.914712446351,drain,drain,True,True
SE2019_6091,SE,2019,81789.73683260889,1332.309732178196,drain,drain,True,True
SE2019_6096,SE,2019,101903.60860199932,1171.9009546539382,drain_slow,drain,False,False
SE2019_6099,SE,2019,51181.42438206516,970.7847192908399,drain_slow,drain,True,True
SE2019_6104,SE,2019,563901.5341210309,979.6050103190985,drain_slow,drain,False,False
SE2019_6133,SE,2019,802144.2706251772,1337.5841759096065,refreeze,refreeze,True,True
SW2019_0,SW,2019,132795.22036971897,973.0065984379208,drain,drain,True,True
SW2019_100,SW,2019,229276.2576812362,1737.2815235134085,buried,buried,True,True
SW2019_1021,SW,2019,91440.30745172004,1372.063850488506,refreeze,refreeze,True,True
SW2019_1025,SW,2019,69491.97913230832,1741.976022494887,buried,buried,True,True
SW2019_103,SW,2019,194198.45259712692,1034.917910036888,drain,drain,True,True
SW2019_1033,SW,2019,287186.89526311564,1434.654256392154,refreeze,refreeze,True,True
SW2019_105,SW,2019,311764.5989856433,1491.7606133555432,drain_slow,drain,True,True
SW2019_1050,SW,2019,814691.7844823803,1027.4333002536118,drain_slow,drain,True,True
SW2019_1058,SW,2019,336601.4375163122,1104.0003173864282,refreeze,refreeze,True,True
SW2019_1060,SW,2019,70579.39197414253,1353.9905160671944,drain_slow,drain,False,False
SW2019_1062,SW,2019,179166.39517774948,1726.9291894579812,drain,drain,True,True
SW2019_1063,SW,2019,179166.39517774948,1069.7437196959113,drain,drain,True,True
SW2019_1067,SW,2019,234379.95015672367,965.4513263474436,drain_slow,drain,False,False
SW2019_1068,SW,2019,1557242.22087453,1144.0587448018757,drain,drain,True,True
SW2019_107,SW,2019,960812.4767921888,1172.475344999499,drain,drain,True,True
SW2019_1070,SW,2019,160365.16231489702,1718.6615455381784,buried,buried,True,True
SW2019_1079,SW,2019,582185.274077496,1684.0320770936087,refreeze,refreeze,True,True
SW2019_108,SW,2019,87764.3151924017,1084.3402366863909,drain_slow,drain,True,True
SW2019_1081,SW,2019,116958.83114331105,977.1304094999078,drain,drain,True,True
SW2019_1082,SW,2019,137886.89160531538,1378.9367463617464,drain_slow,drain,True,True
SW2019_1090,SW,2019,110486.80096143378,1731.2642631000833,drain_slow,drain,False,False
SW2019_1100,SW,2019,255021.96299365704,943.4274249186885,drain,drain,False,False
SW2019_1120,SW,2019,199408.58087990983,1187.742795260087,drain_slow,drain,True,True
SW2019_1128,SW,2019,73503.77135085591,1426.225740352246,refreeze,refreeze,True,True
SW2019_1130,SW,2019,168915.5314868148,1221.0849056603777,drain,drain,True,True
SW2019_1140,SW,2019,92183.2376244208,1642.8067456700091,drain_slow,drain,True,True
SW2019_1144,SW,2019,123430.86132518483,1518.3101046346828,buried,buried,True,True
SW2019_1149,SW,2019,692738.0248324203,1528.7276865065915,buried,buried,True,True
SW2019_1151,SW,2019,79892.13927455156,1905.2622093023267,buried,buried,True,True
SW2019_116,SW,2019,528989.9635987007,1354.1343721998778,drain,drain,False,False
SW2019_1170,SW,2019,335367.4455537166,1409.584030483002,drain_slow,drain,False,False
SW2019_118,SW,2019,413089.6301465345,1086.2490479947844,drain,drain,True,True
SW2019_1190,SW,2019,480176.4888798413,833.1511339699739,drain,drain,True,True
SW2019_12,SW,2019,182002.80248925096,1811.177781321001,buried,buried,True,True
SW2019_120,SW,2019,493120.9174361241,1365.1890420899847,drain_slow,drain,True,True
SW2019_1206,SW,2019,424988.3621763109,1976.9701748454395,buried,buried,True,True
SW2019_1210,SW,2019,358868.7443207174,1063.9985730565331,drain_slow,drain,True,True
SW2019_1220,SW,2019,184400.79480460886,939.8179541780044,drain,drain,True,True
SW2019_1227,SW,2019,109505.56648747552,1540.8336554525504,refreeze,refreeze,True,True
SW2019_1230,SW,2019,189566.55531997836,1803.8379427921946,buried,buried,True,True
SW2019_124,SW,2019,61454.361264702085,680.0728132387706,drain,drain,False,False
SW2019_1243,SW,2019,110739.26681344888,1755.5168095777376,refreeze,refreeze,True,True
SW2019_1248,SW,2019,109201.68149354986,1820.2600777641164,refreeze,refreeze,True,True
SW2019_1249,SW,2019,243625.7075594054,850.5473630387145,drain,drain,False,False
SW2019_1255,SW,2019,89150.83314847508,959.9507104439273,drain_slow,drain,False,False
SW2019_1256,SW,2019,552777.336002434,1257.1809972567369,drain_slow,drain,True,True
SW2019_1259,SW,2019,119010.24939697915,821.2474499774328,drain,drain,True,True
SW2019_1260,SW,2019,116385.88477872992,1275.0472699386505,refreeze,refreeze,True,True
SW2019_1270,SW,2019,302798.5549362426,993.1484754436253,drain_slow,drain,True,True
SW2019_128,SW,2019,94074.17583209682,1167.368580403437,drain,drain,True,True
SW2019_1280,SW,2019,428617.89695635193,1326.36074527778,drain,drain,True,True
SW2019_13,SW,2019,67956.31690933931,1621.4778409980693,buried,buried,True,True
SW2019_130,SW,2019,329495.9826885475,1877.7129129992484,buried,buried,True,True
SW2019_1337,SW,2019,591375.2547257505,1696.492653654989,buried,buried,True,True
SW2019_1340,SW,2019,71382.91733995033,1955.9237271280833,buried,buried,True,True
SW2019_1350,SW,2019,1571946.1899121334,1289.9195711010614,drain,drain,True,True
SW2019_1359,SW,2019,1006400.6932765808,1454.917038260586,buried,buried,True,True
SW2019_1360,SW,2019,400105.6922514869,1411.246409413394,drain_slow,drain,True,True
SW2019_137,SW,2019,61113.37131201493,831.4897935446351,drain,drain,False,False
SW2019_1380,SW,2019,736899.6632187336,1446.5814670510608,refreeze,refreeze,True,True
SW2019_1383,SW,2019,179166.3951778479,2118.332614598307,buried,buried,True,True
SW2019_1390,SW,2019,460901.00652110437,1544.8213572698626,drain_slow,drain,True,True
SW2019_1397,SW,2019,233909.01753480668,1277.589277217541,refreeze,refreeze,True,True
SW2019_140,SW,2019,79927.65581193975,1428.3298343520241,drain_slow,drain,True,True
SW2019_1400,SW,2019,1360487.3449789234,1245.3549555655384,drain_slow,drain,False,False
SW2019_1410,SW,2019,457554.50388194504,1437.0337676739675,drain_slow,drain,False,False
SW2019_1420,SW,2019,120125.19031380463,1438.6622380740075,drain_slow,drain,True,True
SW2019_1431,SW,2019,1843969.61710548,1696.626659369444,refreeze,refreeze,False,False
SW2019_1433,SW,2019,63333.43820804718,1022.4755154639174,drain_slow,drain,True,True
SW2019_1440,SW,2019,61231.1281366906,1443.2642405980182,drain_slow,drain,True,True
SW2019_1444,SW,2019,913943.5754852577,1436.5835958626155,drain_slow,drain,True,True
SW2019_1447,SW,2019,59635.135246952894,1239.5336504161712,drain,drain,True,True
SW2019_1470,SW,2019,74898.34228460479,691.7286195286194,drain_slow,drain,True,True
SW2019_1480,SW,2019,3885878.0167839495,1473.0939571116728,drain_slow,drain,True,True
SW2019_15,SW,2019,529935.4327024225,1181.827802205236,drain,drain,True,True
SW2019_150,SW,2019,395898.973524423,1354.429794345666,drain_slow,drain,True,True
SW2019_1500,SW,2019,745670.3345223065,1646.6568431760165,drain_slow,drain,True,True
SW2019_151,SW,2019,62951.36744171029,1635.4893301380803,refreeze,refreeze,False,False
SW2019_1518,SW,2019,62165.95452035962,1341.095821533838,drain_slow,drain,False,False
SW2019_1520,SW,2019,60982.75719768739,1569.476701030927,drain_slow,drain,True,True
SW2019_158,SW,2019,73273.85554768186,1399.4588987979832,drain,drain,False,False
SW2019_16,SW,2019,64585.74507298695,1014.4470020211093,drain,drain,True,True
SW2019_168,SW,2019,7590924.01559475,1584.7863564283148,drain,drain,True,True
SW2019_169,SW,2019,195287.08877889157,736.167425364266,drain,drain,True,True
SW2019_175,SW,2019,402442.7582108695,1418.6719532258917,drain,drain,True,True
SW2019_178,SW,2019,68465.35583072575,843.5048721709974,drain,drain,False,False
SW2019_189,SW,2019,438821.57596209843,915.7675730639288,drain,drain,True,True
SW2019_19,SW,2019,136286.44016972938,2024.95982553404,buried,buried,True,True
SW2019_192,SW,2019,150974.4609780396,922.8483018867929,drain_slow,drain,True,True
SW2019_193,SW,2019,70295.11124543895,1262.02483653505,drain_slow,drain,True,True
SW2019_20,SW,2019,180583.11974143994,1273.604383561644,drain_slow,drain,True,True
SW2019_208,SW,2019,173231.13522267446,1038.6859432975948,drain,drain,False,False
SW2019_21,SW,2019,257778.9571881966,1142.1069523197677,drain,drain,True,True
SW2019_210,SW,2019,536235.3708350701,1282.8098598642305,drain_slow,drain,True,True
SW2019_213,SW,2019,2242652.714309471,1607.687095882148,drain,drain,True,True
SW2019_214,SW,2019,683403.5571064397,1414.5754817040836,drain,drain,True,True
SW2019_216,SW,2019,78462.95577960889,1422.1196075734658,refreeze,refreeze,True,True
SW2019_218,SW,2019,91335.82481549736,2011.854995791751,buried,buried,True,True
SW2019_222,SW,2019,15255.499714303367,1773.180343069078,refreeze,refreeze,True,True
SW2019_223,SW,2019,2109560.057844657,1432.1916224834229,buried,buried,True,True
SW2019_229,SW,2019,242155.99008586374,1157.287209939433,drain,drain,True,True
SW2019_230,SW,2019,116253.25520248024,1349.8225955325822,refreeze,refreeze,True,True
SW2019_235,SW,2019,57105.33808109566,1728.3563511830628,refreeze,refreeze,True,True
SW2019_236,SW,2019,210910.05588127044,1282.7974410359188,drain,drain,False,False
SW2019_237,SW,2019,340488.7830238962,1797.170620119817,refreeze,refreeze,True,True
SW2019_240,SW,2019,80900.37727301255,1044.0977282850777,drain,drain,True,True
SW2019_241,SW,2019,512150.0962167555,1933.856088955413,buried,buried,False,False
SW2019_249,SW,2019,901077.6025774529,1228.8538407732417,refreeze,refreeze,True,True
SW2019_25,SW,2019,372141.7354559007,954.3639258555136,drain,drain,True,True
SW2019_262,SW,2019,336114.26641521126,1071.674396557234,drain,drain,True,True
SW2019_266,SW,2019,101637.92866282605,1690.0819683805732,drain,drain,True,True
SW2019_270,SW,2019,330101.5476883677,1454.352957878757,drain_slow,drain,True,True
SW2019_272,SW,2019,195239.36994307625,1296.7136489843638,drain,drain,True,True
SW2019_280,SW,2019,176907.12748205807,947.3666539104514,drain,drain,True,True
SW2019_281,SW,2019,144430.67629165348,1365.6694665378234,drain,drain,False,False
SW2019_282,SW,2019,121940.49909937827,1929.445427470217,buried,buried,False,False
SW2019_284,SW,2019,60092.70670311189,707.3707462686567,drain,drain,True,True
SW2019_290,SW,2019,80900.37727300897,1800.4465006878809,refreeze,refreeze,True,True
SW2019_292,SW,2019,168636.14489852785,1407.779389959754,drain_slow,drain,False,False
SW2019_293,SW,2019,165961.34537724557,1772.4053118781917,drain_slow,drain,True,True
SW2019_294,SW,2019,91237.76852057205,1283.8973093643517,drain,drain,True,True
SW2019_299,SW,2019,82115.56089491845,719.7280083985828,drain_slow,drain,True,True
SW2019_3,SW,2019,531598.1323533356,1327.5982467235401,drain,drain,True,True
SW2019_300,SW,2019,122686.24165641221,1673.056693444533,refreeze,refreeze,True,True
SW2019_305,SW,2019,389195.6804605902,1047.4291032859132,drain,drain,True,True
SW2019_308,SW,2019,98792.29197046613,1636.8319988458481,refreeze,refreeze,True,True
SW2019_309,SW,2019,79051.22579256898,864.8804577069777,drain,drain,False,False
SW2019_310,SW,2019,71222.3500251629,1387.0534031941156,refreeze,refreeze,True,True
SW2019_311,SW,2019,64970.43367160339,1185.1562363715664,drain_slow,drain,True,True
SW2019_312,SW,2019,149318.98205243214,1477.0303380247803,refreeze,refreeze,True,True
SW2019_318,SW,2019,105225.27842440167,1802.1758303933964,refreeze,refreeze,False,False
SW2019_32,SW,2019,307937.88649651443,1480.756537623004,drain,drain,True,True
SW2019_323,SW,2019,223331.12366964834,1572.8555912278182,drain,drain,True,True
SW2019_330,SW,2019,2477159.2837814363,1552.8546508696766,drain,drain,True,True
SW2019_337,SW,2019,1100758.0668833395,1526.3891149857125,drain,drain,True,True
SW2019_338,SW,2019,240317.99395615782,833.8390299989553,drain,drain,True,True
SW2019_340,SW,2019,133173.4532289895,1418.040130532107,drain_slow,drain,True,True
SW2019_343,SW,2019,210910.05588122632,1674.3293849348177,refreeze,refreeze,True,True
SW2019_347,SW,2019,194368.09071406155,1785.6842249908398,refreeze,refreeze,True,True
SW2019_350,SW,2019,289309.81158835057,1699.1707652814462,refreeze,refreeze,False,False
SW2019_353,SW,2019,104306.28035958574,773.2017294032871,drain,drain,True,True
SW2019_359,SW,2019,111420.1423142338,1754.913586413584,refreeze,refreeze,False,False
SW2019_368,SW,2019,530669.5766635613,1437.2264120298319,refreeze,refreeze,True,True
SW2019_37,SW,2019,108550.95410015817,1982.5651557606723,refreeze,refreeze,True,True
SW2019_370,SW,2019,372987.56146507344,1766.2943724599565,refreeze,refreeze,True,True
SW2019_382,SW,2019,67956.31690939241,1426.349313280067,drain_slow,drain,False,False
SW2019_386,SW,2019,71222.35002522642,1143.5013705457266,drain,drain,True,True
SW2019_389,SW,2019,217930.62843532316,1974.1303688565108,buried,buried,True,True
SW2019_390,SW,2019,1241106.8865689796,1086.6011341562757,drain,drain,True,True
SW2019_394,SW,2019,833071.7457791945,1165.2803727833625,drain,drain,True,True
SW2019_4,SW,2019,86471.44049824402,1973.2009220763177,buried,buried,True,True
SW2019_400,SW,2019,317818.70326480677,1111.829489044353,drain,drain,True,True
SW2019_403,SW,2019,141347.6310241392,1881.3017853026302,buried,buried,True,True
SW2019_407,SW,2019,506411.71978865983,1355.355748483416,refreeze,refreeze,True,True
SW2019_420,SW,2019,118255.5375462744,1543.1039562034966,drain,drain,False,False
SW2019_422,SW,2019,183893.7406969986,1154.264521634569,drain_slow,drain,True,True
SW2019_435,SW,2019,193449.0926492385,1639.1028641648545,buried,buried,True,True
SW2019_450,SW,2019,140691.37075659115,1242.9942296448817,drain_slow,drain,False,False
SW2019_451,SW,2019,64970.43367159982,1636.8035318866246,drain,drain,False,False
SW2019_455,SW,2019,221019.03459437418,1583.8101614235054,drain_slow,drain,True,True
SW2019_459,SW,2019,115245.72659963855,1229.207287172961,refreeze,refreeze,True,True
SW2019_460,SW,2019,679319.5511092634,1690.6831158304292,drain_slow,drain,True,True
SW2019_465,SW,2019,526545.8840799127,1661.7184034145862,buried,buried,True,True
SW2019_467,SW,2019,245474.8590397411,1627.6105351924293,drain_slow,drain,True,True
SW2019_469,SW,2019,527045.3901868258,1032.453521126762,refreeze,refreeze,True,True
SW2019_470,SW,2019,191457.49352782452,1246.3788803836574,drain_slow,drain,False,False
SW2019_475,SW,2019,85926.31906268864,1716.290396633082,refreeze,refreeze,False,False
SW2019_481,SW,2019,139278.80595770717,1806.8891838259942,buried,buried,True,True
SW2019_49,SW,2019,251946.8892216909,1438.305850726944,drain,drain,True,True
SW2019_497,SW,2019,536716.2172227302,1404.6735280451378,refreeze,refreeze,True,True
SW2019_498,SW,2019,136471.2126290003,867.9922063608693,drain,drain,False,False
SW2019_50,SW,2019,181823.73164227634,1843.0024858026306,buried,buried,True,True
SW2019_500,SW,2019,153675.96664536247,1099.767574355278,drain,drain,True,True
SW2019_508,SW,2019,59275.37518217664,1437.9354174239666,refreeze,refreeze,True,True
SW2019_520,SW,2019,2320706.4976970367,1638.3821884996412,drain,drain,True,True
SW2019_540,SW,2019,232047.01137257632,1033.714598968467,drain_slow,drain,True,True
SW2019_56,SW,2019,109507.35017152519,1934.119836346839,buried,buried,True,True
SW2019_575,SW,2019,149337.1855367972,1104.8492249545498,drain_slow,drain,True,True
SW2019_577,SW,2019,58356.37711746131,1418.4896308459524,drain_slow,drain,True,True
SW2019_578,SW,2019,100630.28810011738,870.1164776754073,drain,drain,True,True
SW2019_580,SW,2019,178367.86730992337,1309.9623102495298,refreeze,refreeze,True,True
SW2019_59,SW,2019,793748.2730159474,1504.472378727497,refreeze,refreeze,False,False
SW2019_590,SW,2019,84619.48479376135,1248.6396150289988,drain_slow,drain,True,True
SW2019_596,SW,2019,54036.3780322045,1796.3703331322474,buried,buried,True,True
SW2019_60,SW,2019,117710.90342807413,1300.3879922334806,drain,drain,True,True
SW2019_608,SW,2019,165929.8277240351,1821.78645365055,buried,buried,True,True
SW2019_610,SW,2019,2867733.4613392837,1237.142461243176,buried,buried,True,True
SW2019_611,SW,2019,55599.38292284944,1704.4289830942623,refreeze,refreeze,True,True
SW2019_618,SW,2019,95019.64493587396,1567.9282328001527,refreeze,refreeze,True,True
SW2019_63,SW,2019,335158.7058453567,1165.0407893204606,drain,drain,True,True
SW2019_630,SW,2019,57437.379052611854,1045.732085495428,drain,drain,True,True
SW2019_635,SW,2019,2387097.473427108,1502.4564573251068,buried,buried,True,True
SW2019_651,SW,2019,258697.95525294865,1430.3591936555501,refreeze,refreeze,True,True
SW2019_670,SW,2019,239398.9958913136,869.1077055710801,drain,drain,True,True
SW2019_677,SW,2019,365984.52924407204,1237.465854468718,drain_slow,drain,False,False
SW2019_678,SW,2019,378137.2722331204,1613.9479936162681,drain_slow,drain,True,True
SW2019_685,SW,2019,270644.9300959477,1009.5349311236045,drain,drain,True,True
SW2019_688,SW,2019,299611.8559967497,1655.698362076227,drain_slow,drain,True,True
SW2019_690,SW,2019,85007.32099793278,1248.1974731522425,drain_slow,drain,False,False
SW2019_691,SW,2019,131876.22230480955,916.9533282740681,drain,drain,True,True
SW2019_70,SW,2019,1154043.1707579521,1676.8161437210742,buried,buried,True,True
SW2019_710,SW,2019,77946.27981638712,1743.2926673654458,drain,drain,False,False
SW2019_74,SW,2019,69384.35389557872,948.794903222512,drain,drain,True,True
SW2019_766,SW,2019,997154.935873911,1556.599246557548,drain,drain,True,True
SW2019_77,SW,2019,579883.0282177642,1233.728421826429,drain,drain,True,True
SW2019_777,SW,2019,95116.29971115483,1561.96059874821,buried,buried,True,True
SW2019_780,SW,2019,101549.28616509035,979.916139966809,drain_slow,drain,True,True
SW2019_790,SW,2019,1229159.9117261483,1055.0956069409199,drain_slow,drain,True,True
SW2019_792,SW,2019,208933.69677161815,1264.1181405701566,drain_slow,drain,False,False
SW2019_8,SW,2019,84088.32293304802,1007.7643107600015,drain,drain,True,True
SW2019_80,SW,2019,324696.46622903727,1371.7410808784616,drain_slow,drain,True,True
SW2019_807,SW,2019,100316.46781858256,1133.3485075158508,refreeze,refreeze,True,True
SW2019_810,SW,2019,166675.7463011558,1356.2202216363362,drain_slow,drain,True,True
SW2019_819,SW,2019,100493.83625470675,1791.8879928635154,buried,buried,True,True
SW2019_820,SW,2019,1072713.275370332,1617.8036472076294,buried,buried,True,True
SW2019_840,SW,2019,1129362.8445373508,1841.9591792102096,buried,buried,True,True
SW2019_85,SW,2019,130957.22423998661,885.3299822428633,drain,drain,True,True
SW2019_850,SW,2019,460877.52951829974,1400.7372194012357,drain_slow,drain,True,True
SW2019_857,SW,2019,107982.27261895523,1366.853070538047,refreeze,refreeze,True,True
SW2019_860,SW,2019,170657.17324322884,1525.9653461182604,drain_slow,drain,False,False
SW2019_861,SW,2019,99746.99045517507,1637.573354850278,drain_slow,drain,True,True
SW2019_864,SW,2019,131876.2223048625,904.8760243121505,drain,drain,True,True
SW2019_865,SW,2019,236317.42302865957,1507.7322683608018,drain_slow,drain,True,True
SW2019_866,SW,2019,114874.49611660304,1489.5526045716058,drain,drain,True,True
SW2019_869,SW,2019,58963.28629593844,1509.514337458496,drain_slow,drain,False,False
SW2019_870,SW,2019,167717.14683366247,758.0225461654526,drain,drain,True,True
SW2019_88,SW,2019,62453.327553680276,1043.3287143514262,drain,drain,True,True
SW2019_880,SW,2019,75253.52389314612,1622.7550645434842,drain,drain,False,False
SW2019_883,SW,2019,70579.39197423152,886.6319468893028,drain,drain,False,False
SW2019_885,SW,2019,3750990.864857624,1488.5845377932155,drain,drain,True,True
SW2019_89,SW,2019,274388.2063063094,1226.654415431046,drain,drain,True,True
SW2019_890,SW,2019,190237.16909614645,1819.8159218758683,buried,buried,True,True
SW2019_91,SW,2019,73060.34615493589,1051.9738201860148,drain,drain,True,True
SW2019_910,SW,2019,60982.75719770529,1854.6133170077544,drain_slow,drain,True,True
SW2019_920,SW,2019,283510.9030037763,1281.7127455739203,drain_slow,drain,False,False
SW2019_93,SW,2019,147965.91475101607,1664.2925391879803,drain,drain,True,True
SW2019_938,SW,2019,80862.48219568886,1669.874816691108,drain_slow,drain,True,True
